Nombre;Categoria;Subcategoria;Color;Precio;Venta;Tallas;Referencia;Otros;
SABB;Mujer;ZAPATO;negro;39,99€;No;?;58639-C35442;Material principal:Textil$Altura:6 cm;
NAO;Mujer;BOTA;negro;55,99€;No;?;58573-C35442;Material principal:Textil$Altura:9 cm;
ARES;Mujer;BOTA;negro;99,99€;No;?;58964-C49742;Material principal:Piel$Altura:5 cm$Material de la suela:Madera$Tipo de tacón:Bloque$Tipo de cierre:Cremallera$Material del interior:Piel$Material de la planta:Piel$Tipo de puntera:Afilada$Tipo de caña:Alta;
ARES;Mujer;Bota;azul;99,99€;No;?;58964-C49891;Material principal:Piel$Altura:5 cm$Material de la suela:Madera$Tipo de tacón:Bloque$Tipo de cierre:Cremallera$Material del interior:Piel$Material de la planta:Piel$Tipo de puntera:Afilada$Tipo de caña:Alta;
ARES;Mujer;Bota;beige;79,90€;Si;37-38;58964-C49914;Material principal:Piel$Altura:5 cm$Material de la suela:Madera$Tipo de tacón:Bloque$Tipo de cierre:Cremallera$Material del interior:Piel$Material de la planta:Piel$Tipo de puntera:Afilada$Tipo de caña:Alta;
MINAYA;Mujer;BOTA;taupe;55,99€;No;?;58640-C38313;Material principal:Textil$Altura:5 cm;
COMBA;Mujer;Bota;negro;59,99€;No;?;58750-C47176;Altura:2 cm;
ADARA;Mujer;BOTA;negro;55,99€;No;?;58678-C27784;Material principal:Textil$Altura:6.50 cm;
ADARA;Mujer;BOTA;cuero;55,99€;No;?;58678-C48148;Material principal:Textil$Altura:6.50 cm;
GLANY;Mujer;Zapato;marron;45,90€;No;?;50150-C27834;Material principal:Textil$Altura:7 cm;
MAYRAS;Mujer;Zapato;negro;45,90€;No;?;58369-C50055;Altura:5 cm;
MIRIANA;Mujer;Bota;taupe;55,90€;No;?;50165-C50065;Altura:7.50 cm;
PANABI;Mujer;Bota;negro;49,90€;No;?;50193-C48487;Altura:6 cm;
ALISON;Mujer;Bota;taupe;59,90€;No;?;50290-C50065;Material principal:Sintetico$Altura:7.50 cm$Material de la suela:De goma$Tipo de tacón:Vaquero$Tipo de cierre:Cremallera$Material del interior:Sintético$Material de la planta:Goma$Tipo de puntera:Abierta$Tipo de caña:Alta;
MENSIA;Mujer;Bota;marron;59,90€;No;?;50294-C50090;Altura:4.50 cm;
MENSIA;Mujer;Bota;azul;59,90€;No;?;50294-C50092;Altura:4.50 cm;
MAKA;Mujer;Bota;negro;59,90€;No;?;58577-C48487;Altura:5 cm;
58964;Mujer;Botas;marron;99,90€;No;?;58964-333104;Material principal:Piel$Altura:5 cm$Material de la suela:Madera$Tipo de tacón:Bloque$Tipo de cierre:Cremallera$Material del interior:Piel$Material de la planta:Piel$Tipo de puntera:Afilada$Tipo de caña:Alta;
ALMA;Mujer;Botín;negro;45,90€;No;?;50192-C50062;Altura:3 cm$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
BESSI;Mujer;Botín;marron;49,90€;No;?;50202-C28595;Material principal:Sintetico$Altura:3 cm$Material de la suela:Sintética$Tipo de tacón:Plano$Tipo de cierre:Cremallera$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda$Tipo de caña:Media;
MUSCA;Mujer;Botín;negro;49,90€;No;?;50259-C50055;Altura:6 cm;
PERSEA;Mujer;Botín;negro;49,90€;No;?;50265-C27784;Material principal:Textil$Altura:3 cm;
TACANA;Mujer;Botín;negro;49,90€;No;?;50296-C47638;Material principal:Sintetico$Altura:4 cm$Material de la suela:Caucho$Tipo de tacón:Plano$Tipo de cierre:Cremallera$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda$Tipo de caña:Media;
MIRTA;Mujer;Botín;negro;49,90€;No;?;58336-C31025;Material principal:Sintetico$Altura:2 cm;
NEW CLODE;Mujer;Botín;negro;49,90€;No;?;58440-C48871;Material principal:Sintetico$Altura:5 cm$Material de la suela:De goma$Tipo de tacón:Bloque$Tipo de cierre:Cremallera$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Afilada$Tipo de caña:Baja;
NEW CLODE;Mujer;Botín;verde;49,90€;No;?;58440-C50036;Material principal:Sintetico$Altura:5 cm$Material de la suela:De goma$Tipo de tacón:Bloque$Tipo de cierre:Cremallera$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Afilada$Tipo de caña:Baja;
GLAMSA;Mujer;Botín;negro;49,90€;No;?;58571-C50061;Material principal:Sintetico$Altura:7 cm$Tipo de tacón:Bloque$Tipo de cierre:Cremallera$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda$Tipo de caña:Baja;
LISON;Mujer;Botín;marron;55,90€;No;?;58597-C50060;Altura:5 cm;
LUNI;Mujer;Botín;negro;49,90€;No;?;58616-C50074;Altura:6 cm;
SCORPIUS;Mujer;Botín;negro;49,90€;No;?;58647-C48487;Altura:8 cm;
SCORPIUS;Mujer;Botín;marron;49,90€;No;?;58647-C50073;Altura:8 cm;
SABA;Mujer;Botín;negro;45,90€;No;?;58660-C50074;Material principal:Sintetico$Altura:8 cm$Material de la suela:Caucho$Tipo de tacón:Bloque$Tipo de cierre:Cremallera$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda$Tipo de caña:Baja;
MAYRA;Mujer;Botín;negro;49,90€;No;?;58679-C48871;Material principal:Sintetico$Altura:5 cm;
STORMI;Mujer;Botín;negro;49,90€;No;?;58709-C48871;Material principal:Sintetico$Altura:33 cm$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda$Tipo de caña:Media;
PANA;Mujer;Botín;marron;39,90€;No;?;58712-C50073;Altura:6 cm$Material de la suela:Sintética$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda$Tipo de caña:Baja;
JOGGO;Mujer;Deportivo;gris;39,90€;No;?;69362-C50129;Material principal:Sintetico$Altura:2.50 cm$Material del interior:Textil$Material de la planta:FOAM$Tipo de puntera:Redonda;
ALEXIA;Mujer;Deportiva;nude;45,90€;No;?;69413-C50046;Altura:5.50 cm;
ALEXIA;Mujer;Deportiva;beige;45,90€;No;?;69413-C50047;Altura:5.50 cm;
CORE;Mujer;Deportiva;negro;39,90€;No;?;69418-C50111;Material principal:Sintetico$Altura:2.50 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Textil$Material de la planta:FOAM$Tipo de puntera:Redonda;
BIGGER-K;Mujer;Deportiva;negro;29,90€;No;?;69423-C20291;Material principal:Textil$Altura:4 cm$Material de la suela:Caucho$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Textil$Material de la planta:Textil$Tipo de puntera:Redonda;
LEXIA;Mujer;Deportivas;marron;45,90€;No;?;69426-C50043;Material principal:Sintetico$Altura:4.50 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Textil$Material de la planta:FOAM$Tipo de puntera:Redonda;
BIGGER-BK;Mujer;Deportiva;blanco;29,90€;No;?;69458-I222;Material principal:Textil$Altura:4 cm;
BIGGER-BK;Mujer;Deportiva;negro;29,90€;No;?;69458-C20462;Material principal:Textil$Altura:4 cm;
CARIER;Mujer;Deportiva;negro;49,90€;No;?;69465-C50097;Altura:5 cm;
LAMBY;Mujer;Deportiva;blanco;49,90€;No;?;69569-C50035;Material principal:Sintetico$Altura:7.50 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
LARA;Mujer;Deportiva;gris;45,90€;No;?;69523-C50115;Material principal:Sintetico$Altura:4.50 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Textil$Material de la planta:Sintético$Tipo de puntera:Redonda;
ROSSI;Mujer;Deportiva;blanco;49,90€;No;?;69598-C50035;Material principal:Sintetico$Altura:5.50 cm$Material de la suela:De goma$Tipo de tacón:Cuña$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:FOAM$Tipo de puntera:Redonda;
LICE;Mujer;Deportiva;blanco;39,90€;No;?;69602-C19667;Material principal:Sintetico$Altura:4 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:FOAM$Tipo de puntera:Redonda;
LICE;Mujer;Deportiva;negro;39,90€;No;?;69602-C49141;Material principal:Sintetico$Altura:4 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:FOAM$Tipo de puntera:Redonda;
CELESTE;Mujer;Deportiva;negro;45,90€;No;?;69603-C13609;Material principal:Sintetico$Altura:3.50 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Textil$Material de la planta:Sintético$Tipo de puntera:Redonda;
SOMO;Mujer;Deportiva;negro;39,90€;No;?;69610-C50119;Material principal:Sintetico$Altura:5.50 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Textil$Material de la planta:FOAM$Tipo de puntera:Redonda;
SOMO;Mujer;Deportiva;rosa;39,90€;No;?;69610-C50124;Material principal:Sintetico$Altura:5.50 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Textil$Material de la planta:FOAM$Tipo de puntera:Redonda;
CAM;Mujer;Deportiva;beige;39,90€;No;?;69705-C27820;Material principal:Sintetico$Altura:2.50 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
PERDANG;Mujer;Deportiva;negro;39,90€;No;?;69859-C13609;Material principal:Sintetico$Altura:2.50 cm$Material de la suela:Caucho$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Textil$Material de la planta:FOAM$Tipo de puntera:Redonda;
MAXI;Mujer;Deportiva;negro;36,90€;No;?;69947-C20291;Material principal:Sintetico$Altura:2.50 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Textil$Material de la planta:FOAM$Tipo de puntera:Redonda;
FRATA;Mujer;Mochila;negro;45,90€;No;?;FRATA-C50277;Base:15$Altura:20 cm$Ancho:30;
GARDA;Mujer;Bolso;kaki;39,90€;No;?;GARDA-C50312;Base:16$Altura:31 cm$Ancho:26;
LAMBRA;Mujer;Botín;negro;49,90€;No;?;50187-C50167;Altura:8 cm$Material de la suela:De goma$Tipo de tacón:Bloque$Tipo de cierre:Cremallera$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Afilada$Tipo de caña:Baja;
AIKO;Mujer;Deportiva;gris;45,90€;No;?;69444-C50093;Altura:3 cm;
AIKO;Mujer;Deportiva;negro;45,90€;No;?;69444-C50094;Altura:3 cm;
AIKO;Mujer;Deportiva;gris;45,90€;No;?;69444-C50095;Altura:3 cm;
ANKO;Mujer;Deportiva;blanco;45,90€;No;?;69495-C50096;Altura:3 cm;
BIGGER-BK;Mujer;Deportiva;blanco;36,90€;No;?;69458-C19667;Material principal:Sintetico$Altura:4 cm;
BIGGER-BK;Mujer;Deportiva;negro;36,90€;No;?;69458-C20291;Material principal:Sintetico$Altura:4 cm;
ELLE;Mujer;Deportiva;beige;36,90€;No;?;69434-C50047;Material principal:Sintetico$Altura:3 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
?;Mujer;Botas;?;?;No;?;50321-C49743;Altura:5.50 cm;
?;Mujer;Botas;?;?;No;?;50321-C49742;Altura:5.50 cm;
CAMBRA;Mujer;Bota;negro;59,90€;No;?;50289-C50074;Altura:8 cm;
PENSA;Mujer;Bota;marron;59,90€;No;?;58204-C28595;Material principal:Textil$Altura:3 cm;
PENSA;Mujer;Bota;negro;59,90€;No;?;58204-C27784;Material principal:Textil$Altura:3 cm;
SAMBRA;Mujer;Bota;negro;55,90€;No;?;50255-C50074;Altura:8 cm;
SCORPIUS;Mujer;Bota;marron;59,90€;No;?;50268-C50073;Altura:8 cm;
SCORPIUS;Mujer;Bota;negro;59,90€;No;?;50268-C48487;Altura:8 cm;
CENTUS;Mujer;Botín;marron;89,90€;No;?;50317-C49743;Material principal:Piel$Altura:5.50 cm;
CENTUS;Mujer;Botín;negro;89,90€;No;?;50317-C49742;Material principal:Piel$Altura:5.50 cm;
GLASS;Mujer;Botín;marron;49,90€;No;?;58666-C27834;Material principal:Textil$Altura:7 cm;
MISCA;Mujer;Botín;negro;49,90€;No;?;58681-C50055;Altura:6 cm;
MUSCAN;Mujer;Botín;negro;49,90€;No;?;50260-C50055;Altura:6 cm;
PANAMA;Mujer;Botín;marron;45,90€;No;?;58713-C28595;Material principal:Textil$Altura:6 cm;
PANAMA;Mujer;Botín;negro;45,90€;No;?;58713-C48487;Altura:6 cm;
PERSEA;Mujer;Botín;marron;49,90€;No;?;50265-C27834;Material principal:Textil$Altura:3 cm;
SAGILA;Mujer;Botín;negro;55,90€;No;?;58932-C50055;Altura:4.50 cm;
ALEXIA;Mujer;Deportiva;negro;45,90€;No;?;69413-C50048;Altura:5.50 cm;
AMBY;Mujer;Deportiva;beige;49,90€;No;?;69555-C50172;Altura:7.50 cm;
AMBY;Mujer;Deportiva;negro;49,90€;No;?;69555-C50173;Altura:7.50 cm;
ANKO;Mujer;Deportiva;negro;45,90€;No;?;69495-C50097;Altura:3 cm;
CAMBY;Mujer;Deportiva;negro;49,90€;No;?;69587-C50174;Altura:7.50 cm;
LESTE;Mujer;Deportiva;negro;45,90€;No;?;69431-C37109;Material principal:Sintetico$Altura:3.50 cm;
LESTE;Mujer;Deportiva;verde;45,90€;No;?;69431-C30891;Material principal:Sintetico$Altura:3.50 cm;
SANAO;Mujer;Deportiva;negro;45,90€;No;?;69521-C50097;Altura:4.50 cm;
SANAO;Mujer;Deportiva;taupe;45,90€;No;?;69521-C50131;Altura:4.50 cm;
SARIA;Mujer;Deportiva;blanco;29,90€;No;?;69978-C48984;Altura:1.50 cm;
SARIA;Mujer;Deportiva;negro;29,90€;No;?;69978-C48985;Altura:1.50 cm;
CALME;Mujer;Botín;negro;45,90€;No;?;58785-C47602;Altura:3 cm;
?;Mujer;Botas;?;?;No;?;50223-C49744;Altura:5.50 cm;
ARES;Mujer;Botas;marron;99,90€;No;?;58964-C49744;Material principal:Piel$Altura:5 cm$Material de la suela:Madera$Tipo de tacón:Bloque$Tipo de cierre:Cremallera$Material del interior:Piel$Material de la planta:Piel$Tipo de puntera:Afilada$Tipo de caña:Alta;
50336;Mujer;Bota;beige;99,90€;Si;36-37-38-39-40-41;50336-C49846;Material principal:Serraje$Altura:5 cm$Material de la suela:Externa$Tipo de tacón:Plano$Tipo de cierre:Sin cierre-Abiertos$Material del interior:Piel$Material de la planta:Piel$Tipo de puntera:Redonda$Tipo de caña:Alta;
50336;Mujer;Bota;marron;99,90€;Si;36-37-38-39-40-41;50336-C51437;Material principal:Serraje$Altura:5 cm$Material de la suela:Externa$Tipo de tacón:Plano$Tipo de cierre:Sin cierre-Abiertos$Material del interior:Piel$Material de la planta:Piel$Tipo de puntera:Redonda$Tipo de caña:Alta;
58964;Mujer;Bota;beige;99,90€;No;?;58964-C49846;Material principal:Piel$Altura:5 cm$Material de la suela:Externa$Tipo de tacón:Bloque$Tipo de cierre:Cremallera$Material del interior:Piel$Material de la planta:Piel$Tipo de puntera:Afilada$Tipo de caña:Alta;
58964;Mujer;Bota;marron;99,90€;Si;36-37-38-39-40-41;58964-C51437;Material principal:Piel$Altura:5 cm$Material de la suela:Externa$Tipo de tacón:Bloque$Tipo de cierre:Cremallera$Material del interior:Piel$Material de la planta:Piel$Tipo de puntera:Afilada$Tipo de caña:Alta;
CELANDIA;Mujer;Bota;marron;99,90€;No;?;50223-C49744;Altura:5.50 cm;
CENTA;Mujer;Bota;marron;99,90€;Si;36-37-38-39-40-41;50251-C50444;Material principal:Serraje$Forro:Piel$Altura:5.50 cm$Material de la suela:Madera$Tipo de tacón:Bloque$Tipo de cierre:Sin cierre-Abiertos$Material del interior:Piel$Material de la planta:Piel$Tipo de puntera:Afilada$Tipo de caña:Alta;
CENTULI;Mujer;Bota;marron;99,90€;No;?;50321-C49743;Altura:5.50 cm;
CENTULI;Mujer;Bota;negro;99,90€;No;?;50321-C49742;Altura:5.50 cm;
MYRA;Mujer;Bota;verde;99,90€;Si;36-37-38-39-40-41;50340-C47010;Material principal:Serraje$Altura:8 cm$Material de la suela:De goma$Tipo de tacón:Bloque$Tipo de cierre:Sin cierre-Abiertos$Material del interior:Piel$Material de la planta:Piel$Tipo de puntera:Afilada$Tipo de caña:Alta;
alta NAIARA;Mujer;Bota;marron;99,90€;Si;36-37-38-39-40;51073-C51437;Material principal:Piel$Altura:7.50 cm$Material de la suela:Sintética$Tipo de tacón:Bloque$Tipo de cierre:Cremallera$Material del interior:Piel$Material de la planta:Sintético$Tipo de puntera:Redonda$Tipo de caña:Alta;
TEO;Mujer;Bota;marron;99,90€;No;?;58964-333104;Material principal:Piel$Altura:5 cm$Material de la suela:Madera$Tipo de tacón:Bloque$Tipo de cierre:Cremallera$Material del interior:Piel$Material de la planta:Piel$Tipo de puntera:Afilada$Tipo de caña:Alta;
TEO;Mujer;Bota;marron;99,90€;No;?;58964-C49744;Material principal:Piel$Altura:5 cm$Material de la suela:Madera$Tipo de tacón:Bloque$Tipo de cierre:Cremallera$Material del interior:Piel$Material de la planta:Piel$Tipo de puntera:Afilada$Tipo de caña:Alta;
50331;Mujer;Botín;beige;89,90€;Si;36-37-38-39-40-41;50331-C49846;Material principal:Piel$Altura:5 cm$Material de la suela:Caucho$Tipo de tacón:Bloque$Tipo de cierre:Cremallera$Material del interior:Piel$Material de la planta:Piel$Tipo de puntera:Redonda$Tipo de caña:Media;
51049;Mujer;Botín;beige;89,90€;Si;36-37-38-39-40;51049-C51546;Material principal:Piel$Altura:5 cm$Material de la suela:Externa$Tipo de tacón:Bloque$Tipo de cierre:Cremallera$Material del interior:Piel$Material de la planta:Piel$Tipo de puntera:Redonda$Tipo de caña:Baja;
CALME;Mujer;Botín;negro;45,90€;Si;36-37-38-39-40-41;58785-C47602;Material principal:Sintetico$Altura:3 cm$Material de la suela:Caucho$Tipo de tacón:Plano$Tipo de cierre:Cremallera$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda$Tipo de caña:Media;
JOGGO;Hombre;Deportiva;negro;39,90€;Si;40-41-42-43-44-45;84467-C50028;Material principal:Sintetico$Forro:Textil$Altura:2.50 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
KIMAX;Hombre;DEPORTIVA;marron;35,90€;Si;40-41-42-43-44-45;84086-C47751;Material principal:Sintetico$Altura:2 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Textil$Material de la planta:Sintético$Tipo de puntera:Redonda;
KIMAX;Hombre;DEPORTIVA;negro;35,90€;Si;41-42-43-44;84361-C42839;Material principal:Sintetico$Altura:2 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Textil$Material de la planta:Sintético$Tipo de puntera:Redonda;
KIMAX;Hombre;DEPORTIVA;azul;35,99€;Si;40-41-42-43;84086-C47748;Material principal:Sintetico$Altura:2 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Textil$Material de la planta:Sintético$Tipo de puntera:Redonda;
JOGGO;Hombre;Deportiva;azul;39,90€;Si;40-41-42-43-44-45;84467-C48968;Material principal:Sintetico$Forro:Textil$Altura:2.50 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
METRO;Hombre;Deportiva;marron;42,90€;Si;40-41-42-43-44-45;84483-C50026;Material principal:Sintetico$Forro:Textil$Altura:2 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
PICADILLY;Hombre;Botín;negro;59,90€;Si;41-42-43-44;84376-C50013;Material principal:Piel$Altura:2 cm$Material de la suela:Caucho$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda$Tipo de caña:Baja;
MEXICO;Hombre;Deportiva;azul;49,90€;Si;40-41-42-43-44;84632-C50009;Material principal:Sintetico$Altura:4 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
TADY;Hombre;Deportiva;marron;49,90€;Si;40-41-42-43-44-45;84633-C50152;Material principal:Sintetico$Altura:3.50 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
TEMPTA;Hombre;Deportiva;marron;39,90€;Si;41-42-43-44;84467-C48454;Material principal:Sintetico$Altura:2.50 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
LAND;Hombre;Deportiva;marron;39,90€;Si;41-42-44;84363P-C50015;Material principal:Sintetico$Altura:2 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Textil$Material de la planta:Sintético$Tipo de puntera:Redonda;
MIAMI;Hombre;Deportiva;negro;39,90€;Si;40-41-42-43-44-45;84505-C50007;Material principal:Sintetico$Altura:3 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
METRO;Hombre;Deportivas;verde;39,90€;Si;40-41-42-43-44-45;84485-C50023;Material principal:Sintetico$Altura:2 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
METRO;Hombre;Deportiva;azul;39,90€;Si;40-41-42-43-44-45;84485-C50022;Material principal:Sintetico$Altura:2 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
METRO;Hombre;Deportivas;burdeos;39,90€;Si;41-42-43-45;84485-C11779;Material principal:Sintetico$Altura:2 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
PORLAND;Hombre;Deportiva;gris;39,90€;Si;40-41-42-43-44;84363-C50018;Material principal:Sintetico$Altura:2 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Textil$Material de la planta:Sintético$Tipo de puntera:Redonda;
JOGGO;Hombre;Deportiva;burdeos;39,90€;Si;40-41-42-43-44;84467-C49994;Material principal:Sintetico$Forro:Textil$Altura:2.50 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
PORLAND;Hombre;Deportiva;beige;39,90€;Si;40-41-42-43-44;84363-C50016;Material principal:Sintetico$Altura:2 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Textil$Material de la planta:Sintético$Tipo de puntera:Redonda;
METRO;Hombre;Deportiva;azul;42,90€;Si;40-41-42-43-44-45;84483-C50027;Material principal:Sintetico$Altura:2 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
TEMPTA;Hombre;Deportiva;verde;39,90€;Si;40-41-42-43-44-45;84467B-C50032;Material principal:Sintetico$Altura:2.50 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
EXICO;Hombre;Deportiva;marron;49,90€;Si;40-41-42-43-44;84632-C50139;Material principal:Sintetico$Altura:4 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
ROMA;Hombre;Deportiva;marron;39,90€;Si;40-41-42-43-44-45;84501-C50139;Material principal:Sintetico$Altura:2 cm$Material de la suela:Caucho$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Textil$Material de la planta:Textil$Tipo de puntera:Redonda;
TEMPTA;Hombre;Deportivas;negro;39,90€;Si;40-41-42-43-44-45;84467B-C50030;Material principal:Sintetico$Altura:2.50 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
TEMPTA;Hombre;Deportiva;blanco;39,90€;Si;40-41-43-44-45;84467B-C50031;Material principal:Sintetico$Altura:2.50 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
BALTIMORE;Hombre;Deportiva;marron;42,90€;Si;40-41-42-43-44-45;84477-C11620;Material principal:Sintetico$Altura:2 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
BALTIMORE;Hombre;Deportiva;azul;42,90€;Si;40-41-42-43-44-45-46;84477-C28502;Material principal:Sintetico$Altura:2 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
KIMAX;Hombre;Deportivas;marron;39,99€;Si;41-42-43-44-45;84009-C36030;Material principal:Sintetico;
METRO;Hombre;Deportiva;gris;39,90€;Si;41-42-43-44-45;84485-C48983;Material principal:Sintetico$Forro:Textil$Altura:2 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
JONY;Hombre;Deportiva;verde;45,90€;Si;40-41-42-43-44-45;84466-C50019;Material principal:Sintetico$Altura:3.50 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
JONY;Hombre;Deportiva;azul;45,90€;Si;41-42-43-44-45;84466-C49381;Material principal:Sintetico$Altura:3.50 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
PORLAND;Hombre;Deportiva;verde;39,90€;Si;40-41-42-43;84363-C50019;Material principal:Sintetico$Altura:2 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Textil$Material de la planta:Sintético$Tipo de puntera:Redonda;
MIAMI;Hombre;Deportiva;blanco;39,90€;Si;40-41-42-43-44-45;84505-C50006;Material principal:Sintetico$Altura:3 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
XIAN;Hombre;Deportiva;azul;39,90€;Si;41-42-43-44;84506-C50009;Material principal:Sintetico$Altura:3 cm$Material de la suela:De goma$Tipo de tacón:Plano$Tipo de cierre:Cordones$Material del interior:Sintético$Material de la planta:Sintético$Tipo de puntera:Redonda;
